DATE,Order_id,NEWVERTICAL_Merchant,MerchantID,User_id,GMV,Service Group
2021-12-13,19089640246,Marketplace,24,36576682,122867,marketplace
2021-12-13,19080359067,Marketplace,24,43370995,187000,marketplace
2021-12-13,19068929331,Marketplace,24,39474198,159300,marketplace
2021-12-13,19067526461,Marketplace,24,49606288,76800,marketplace
2021-12-13,19077247959,Marketplace,24,46183542,32920,marketplace
2021-12-13,19092100321,Marketplace,24,2866961,71230,marketplace
2021-12-13,19068797708,Marketplace,24,49074381,88200,marketplace
2021-12-13,19075013593,Marketplace,24,36171958,105500,marketplace
2021-12-13,19069292659,Marketplace,24,36873195,88900,marketplace
2021-12-13,19086596265,Marketplace,24,46583375,118610,marketplace
2021-12-13,19067728658,Marketplace,24,37102490,272500,marketplace
2021-12-13,19089422111,Marketplace,24,30929201,48625,marketplace
2021-12-13,19084298060,Marketplace,24,30614705,73600,marketplace
2021-12-13,19072327794,Marketplace,24,55200938,166160,marketplace
2021-12-13,19080578902,Marketplace,24,48193020,55220,marketplace
2021-12-13,19083784654,Marketplace,24,27786041,92900,marketplace
2021-12-13,19079434561,Marketplace,24,13873204,82999,marketplace
2021-12-13,19067732919,Marketplace,24,50747274,298450,marketplace
2021-12-13,19091522498,Marketplace,24,27147134,191600,marketplace
2021-12-13,19081544825,Marketplace,24,43448172,238000,marketplace
2021-12-13,19086593597,Marketplace,24,27786041,212900,marketplace
2021-12-13,19092098857,Marketplace,24,43436351,50820,marketplace
2021-12-13,19070325313,Marketplace,24,51603996,53700,marketplace
2021-12-13,19074111500,Marketplace,24,46301425,999999,marketplace
2021-12-13,19074115685,Marketplace,24,44643314,113235,marketplace
2021-12-13,19085994037,Marketplace,24,59238477,17900,marketplace
2021-12-13,19077247617,Marketplace,24,44530219,423300,marketplace
2021-12-13,19090689064,Marketplace,24,46376581,27834,marketplace
2021-12-13,19070170493,Marketplace,24,51313272,55900,marketplace
2021-12-13,19076095726,Marketplace,24,50747274,337950,marketplace
2021-12-13,19080365450,Marketplace,24,43448172,237998,marketplace
2021-12-13,19080745859,Marketplace,24,47944676,85000,marketplace
2021-12-13,19088049302,Marketplace,24,45967229,260924,marketplace
2021-12-13,19072321942,Marketplace,24,27786041,249080,marketplace
2021-12-13,19086429685,Marketplace,24,48497616,202900,marketplace
2021-12-13,19078320835,Marketplace,24,31244414,439300,marketplace
2021-12-13,19092108373,Marketplace,24,39810206,134900,marketplace
2021-12-13,19083292355,Marketplace,24,45908482,703000,marketplace
2021-12-13,19078013310,Marketplace,24,55718199,28000,marketplace
2021-12-13,19091042698,Marketplace,24,43649274,228400,marketplace
2021-12-13,19087407702,Marketplace,24,59238477,50040,marketplace
2021-12-13,19067526674,Marketplace,24,30614705,350600,marketplace
2021-12-13,19077238423,Marketplace,24,23809836,363370,marketplace
2021-12-13,19087773882,Marketplace,24,27962742,112000,marketplace
2021-12-13,19073899866,Marketplace,24,27786041,167922,marketplace
2021-12-13,19072790280,Marketplace,24,23809836,71660,marketplace
2021-12-13,19092419572,Marketplace,24,46183542,31600,marketplace
2021-12-13,19077681205,Marketplace,24,42627457,168300,marketplace
2021-12-13,19090514951,Marketplace,24,31831157,288850,marketplace
2021-12-13,19069709019,Marketplace,24,46301425,480000,marketplace
2021-12-13,19068504539,Marketplace,24,23809836,737306,marketplace
2021-12-13,19072326331,Marketplace,24,55200938,55650,marketplace
2021-12-13,19068500094,Marketplace,24,37102490,79150,marketplace
2021-12-13,19069715895,Marketplace,24,46301425,500000,marketplace
2021-12-13,19068501792,Marketplace,24,35142698,292610,marketplace
2021-12-13,19073907643,Marketplace,24,18946234,57800,marketplace
2021-12-13,19084291127,Marketplace,24,40631489,71000,marketplace
2021-12-13,19080583315,Marketplace,24,39314846,112000,marketplace
2021-12-13,19089300380,Marketplace,24,39956101,139251,marketplace
2021-12-13,19090517265,Marketplace,24,46376581,29834,marketplace
2021-12-13,19071508077,Marketplace,24,44530219,45000,marketplace
2021-12-13,19067525402,Marketplace,24,37102490,313900,marketplace
2021-12-13,19091525525,Marketplace,24,43649274,95511,marketplace
2021-12-13,19083068502,Marketplace,24,10986565,125800,marketplace
2021-12-13,19092098525,Marketplace,24,39810206,155000,marketplace
2021-12-13,19069709470,Marketplace,24,57013548,147356,marketplace
2021-12-13,19086591946,Marketplace,24,59238477,47130,marketplace
2021-12-13,19072518127,Marketplace,24,18946234,67300,marketplace
2021-12-13,19091867487,Marketplace,24,53683356,1000,marketplace
2021-12-13,19080364513,Marketplace,24,47944676,85000,marketplace
2021-12-13,19088372196,Marketplace,24,42764499,169730,marketplace
2021-12-13,19075364484,Marketplace,24,53096461,146700,marketplace
2021-12-13,19091744779,Marketplace,24,60273417,34000,marketplace
2021-12-13,19082189937,Marketplace,24,3173126,104680,marketplace
2021-12-13,19087769955,Marketplace,24,27962742,142000,marketplace
2021-12-13,19078325922,Marketplace,24,47912959,4750,marketplace
2021-12-13,19089124471,Marketplace,24,39956101,25900,marketplace
2021-12-13,19079136779,Marketplace,24,51913128,45000,marketplace
2021-12-13,19081769299,Marketplace,24,42198651,52900,marketplace
2021-12-13,19080361250,Marketplace,24,47944676,85000,marketplace
2021-12-13,19083075473,Marketplace,24,54913291,383099,marketplace
2021-12-13,19091863038,Marketplace,24,53683356,1000,marketplace
2021-12-13,19079136351,Marketplace,24,48193020,30000,marketplace
2021-12-13,19070588453,Marketplace,24,37039702,79320,marketplace
2021-12-13,19090898033,Marketplace,24,43649274,315000,marketplace
2021-12-13,19077680101,Marketplace,24,46183542,52700,marketplace
2021-12-13,19081773434,Marketplace,24,38657959,450600,marketplace
2021-12-13,19077681711,Marketplace,24,54168053,142820,marketplace
2021-12-13,19092425262,Marketplace,24,39810206,55000,marketplace
2021-12-13,19089879634,Marketplace,24,13230965,72000,marketplace
2021-12-13,19067525861,Marketplace,24,37102490,352900,marketplace
2021-12-13,19087774672,Marketplace,24,27962742,151330,marketplace
2021-12-13,19072129163,Marketplace,24,37039702,119154,marketplace
2021-12-13,19090895426,Marketplace,24,39474198,326800,marketplace
2021-12-13,19089884057,Marketplace,24,39882765,178490,marketplace
2021-12-13,19074555901,Marketplace,24,55718199,123706,marketplace
2021-12-13,19069715131,Marketplace,24,46301425,500000,marketplace
2021-12-13,19067526218,Marketplace,24,40746379,329200,marketplace
2021-12-13,19086597820,Marketplace,24,39873640,180020,marketplace
2021-12-13,19089886740,Marketplace,24,18172351,97000,marketplace
2021-12-13,19082041515,Airtime,30,28057457,10000,data
2021-12-13,19079916997,Airtime,30,42517210,1000,data
2021-12-13,19085136823,Airtime,30,40162764,10000,data
2021-12-13,19088731967,Airtime,30,59326230,1000,data
2021-12-13,19078079377,Cashin Bank,30,59977495,10000,data
2021-12-13,19089407423,Airtime,30,48808790,10000,data
2021-12-13,19077970779,Airtime,30,59977495,10000,data
2021-12-13,19067108342,Airtime,30,46989510,56000,data
2021-12-13,19067514528,Cashin Bank,30,46989510,46000,data
2021-12-13,19085402192,Airtime,30,54141190,14000,data
2021-12-13,19018035242,Airtime,43,53148419,3000,data
2021-12-13,19073290484,Airtime,43,42417472,13000,data
2021-12-13,19079511748,Airtime,43,46820026,20000,data
2021-12-13,19091959479,Airtime,43,36643475,13000,data
2021-12-13,19077706148,Airtime,43,39526503,20000,data
2021-12-13,19076540553,Coffee chains and Milk tea,20,49162511,57000,Coffee chains and Milk tea
2021-12-13,19087588296,Coffee chains and Milk tea,20,40268815,29000,Coffee chains and Milk tea
2021-12-13,19081068966,Coffee chains and Milk tea,20,16738125,151746,Coffee chains and Milk tea
2021-12-13,19080004516,Coffee chains and Milk tea,20,27404233,28000,Coffee chains and Milk tea
2021-12-13,19067624785,Cashin Bank,41,3226890,15000,data
2021-12-13,19077973078,Airtime,41,54566150,10000,data
2021-12-13,19066788271,Airtime,41,56552686,10000,data
2021-12-13,19067105354,Airtime,41,23541920,10000,data
2021-12-13,19012014854,Airtime,41,46752637,15000,data
2021-12-13,19088196558,Airtime,41,28386590,90000,data
2021-12-13,19082238273,Airtime,41,19450536,3000,data
2021-12-13,19090437385,Airtime,41,38428505,70000,data
2021-12-13,19067462356,Airtime,41,10249777,10000,data
2021-12-13,19090772411,Airtime,41,49437927,10000,data
2021-12-13,19062898515,Airtime,41,42806102,30000,data
2021-12-13,19075736023,Airtime,41,41473537,10000,data
2021-12-13,19090433161,Airtime,41,56552686,10000,data
2021-12-13,19076347370,Airtime,41,3226890,15000,data
2021-12-13,19086950120,Airtime,41,56569385,90000,data
2021-12-13,19090667465,Airtime,41,39526503,70000,data
2021-12-13,19083146999,Airtime,41,41916965,3000,data
2021-12-13,19075730701,Airtime,41,48823301,30000,data
2021-12-13,19084644851,Airtime,41,11822657,10000,data
2021-12-13,19068883132,Airtime,41,56552686,10000,data
2021-12-13,19087429301,Airtime,41,49044858,10000,data
2021-12-13,19067889628,Airtime,41,3226890,15000,data
2021-12-13,19086418685,Airtime,41,42355482,10000,data
2021-12-13,19073319710,Airtime,41,43741295,10000,data
2021-12-13,19091166877,Airtime,41,58765865,10000,data
2021-12-13,19089401013,Airtime,41,47700373,3000,data
2021-12-13,19086947676,Airtime,41,44444474,15000,data
2021-12-13,19071143927,Airtime,41,48368487,10000,data
2021-12-13,19078534910,Airtime,41,46488690,10000,data
2021-12-13,19077703955,Airtime,41,51975609,10000,data
2021-12-13,19067467111,Airtime,41,42936570,10000,data
2021-12-13,19082087045,Airtime,41,53533983,15000,data
2021-12-13,19083146657,Airtime,41,13648553,55000,data
2021-12-13,19086361362,Airtime,41,56293746,10000,data
2021-12-13,19086908295,Airtime,41,50318148,15000,data
2021-12-13,19076760035,Airtime,41,57940933,25000,data
2021-12-13,19068228617,Airtime,41,28796893,30000,data
2021-12-13,19083766023,Airtime,41,49305788,10000,data
2021-12-13,19082230285,Airtime,41,52905360,30000,data
2021-12-13,19070250493,Airtime,41,45482938,15000,data
2021-12-13,19090259834,Airtime,41,50498743,10000,data
2021-12-13,19067898138,Airtime,41,22725516,7000,data
2021-12-13,19086359141,Airtime,41,51021229,30000,data
2021-12-13,19090242669,Airtime,41,49689927,90000,data
2021-12-13,19076996006,Cashin Bank,41,3226890,15000,data
2021-12-13,19032693018,Airtime,41,53533983,30000,data
2021-12-13,19075729774,Airtime,41,50184028,10000,data
2021-12-13,19076768276,Airtime,41,46483797,15000,data
2021-12-13,19073267166,Airtime,30,4024442,10000,data
2021-12-13,19090971493,Airtime,30,44377618,14000,data
2021-12-13,19066788386,Airtime,30,59833401,10000,data
2021-12-14,19107978041,Supermarket,3,60308327,19000,supermarket
2021-12-14,19096778776,Supermarket,3,35014984,668252,supermarket
2021-12-14,19107182606,Supermarket,3,47475781,26100,supermarket
2021-12-14,19105710477,Supermarket,3,38907116,118800,supermarket
2021-12-14,19108697102,Marketplace,37,53566405,539120,marketplace
2021-12-14,19100523581,Marketplace,37,1225647,98000,marketplace
2021-12-14,19093233193,Marketplace,37,5784467,224370,marketplace
2021-12-14,19105507971,Marketplace,37,1225647,196000,marketplace
2021-12-14,19104007856,Marketplace,37,1225647,49000,marketplace
2021-12-14,19103773762,Marketplace,37,38713070,694864,marketplace
2021-12-14,19103774381,Marketplace,37,38713070,799105,marketplace
2021-12-14,19097054210,Marketplace,37,53012450,154000,marketplace
2021-12-14,19102908856,Marketplace,37,45111113,122000,marketplace
2021-12-14,19093235337,Marketplace,37,5784467,474000,marketplace
2021-12-14,19105892194,Marketplace,37,43434427,77970,marketplace
2021-12-14,19094534137,Marketplace,37,56434310,164000,marketplace
2021-12-14,19098828153,Marketplace,37,1225647,96000,marketplace
2021-12-14,19103813065,Marketplace,37,1225647,98000,marketplace
2021-12-14,19096568367,Marketplace,37,39635994,215000,marketplace
2021-12-14,19101858882,Marketplace,37,1225647,98000,marketplace
2021-12-14,19092981075,Marketplace,37,43933779,618450,marketplace
2021-12-14,19099053430,Marketplace,37,47399277,595100,marketplace
2021-12-14,19098659642,Marketplace,37,1225647,196000,marketplace
2021-12-14,19113980916,Supermarket,25,44676594,33600,supermarket
2021-12-14,19101862887,Coffee chains and Milk tea,31,45449748,35000,Coffee chains and Milk tea
2021-12-14,19096153507,Coffee chains and Milk tea,31,16736014,22500,Coffee chains and Milk tea
2021-12-14,19100370723,Coffee chains and Milk tea,31,55200938,112000,Coffee chains and Milk tea
2021-12-14,19111305064,supermarket,9,46022523,26000,supermarket
2021-12-14,19099801940,supermarket,9,44123172,273850,supermarket
2021-12-14,19109458036,Supermarket,9,43656842,20000,supermarket
2021-12-14,19109451860,supermarket,9,46022523,21400,supermarket
2021-12-14,19100527238,Supermarket,9,43795166,733000,supermarket
2021-12-14,19108518424,Supermarket,9,38852655,204556,supermarket
2021-12-14,19102626949,CVS,28,21438567,24000,cvs
2021-12-14,19109323086,Cashin Chain,28,49462255,1000000,cvs
2021-12-14,19115017704,CVS,28,40774724,35000,cvs
2021-12-14,19087668347,Cashin Chain,28,35070841,200000,cvs
2021-12-14,19112329230,Cashin Chain,28,45715726,124000,cvs
2021-12-14,19087756896,Cashin Chain,28,55096648,2500000,cvs
2021-12-14,19106011541,Cashin Chain,28,52760440,150000,cvs
2021-12-14,19112731262,CVS,28,52853477,119000,cvs
2021-12-14,19088613525,Cashin Chain,28,48038973,200000,cvs
2021-12-14,19099824661,Cashin Chain,28,35056283,5000000,cvs
2021-12-14,19097429848,CVS,28,47668702,59000,cvs
2021-12-14,19104819251,Cashin Chain,28,60529601,600000,cvs
2021-12-14,19099376088,Coffee chains and Milk tea,32,40842697,48637,Coffee chains and Milk tea
2021-12-14,19104149107,Coffee chains and Milk tea,32,40418705,53500,Coffee chains and Milk tea
2021-12-14,19099375411,CVS,8,15928890,10000,cvs
2021-12-14,19107439064,CVS,8,39953814,35000,cvs
2021-12-14,19099979491,CVS,8,31912209,10000,cvs
2021-12-14,19113246260,CVS,8,44763601,24000,cvs
2021-12-14,19099052428,CVS,8,15928890,10000,cvs
2021-12-14,19097991441,CVS,8,30277742,15000,cvs
2021-12-14,19097991967,CVS,8,30277742,10000,cvs
2021-12-14,19095141898,CVS,8,53755716,14000,cvs
2021-12-14,19109568891,CVS,8,16738125,48000,cvs
2021-12-14,19103372895,CVS,8,51332767,34000,cvs
2021-12-14,19100243098,CVS,8,55200938,303001,cvs
2021-12-14,19099372956,CVS,8,15928890,21000,cvs
2021-12-14,19103660118,CVS,8,4266481,10000,cvs
2021-12-14,19098237881,CVS,8,44187165,10000,cvs
2021-12-14,19093080773,CVS,8,36201652,63000,cvs
2021-12-14,19110565675,CVS,8,44092765,25000,cvs
2021-12-14,19099055658,CVS,8,39888503,10000,cvs
2021-12-14,19114497506,CVS,8,55443594,113000,cvs
2021-12-14,19096410201,CVS,8,56783361,37000,cvs
2021-12-14,19095144780,CVS,8,53755716,14000,cvs
2021-12-14,19095141408,CVS,8,53755716,14000,cvs
2021-12-14,19111301766,CVS,8,39873640,36000,cvs
2021-12-14,19115016155,CVS,8,57382104,69000,cvs
2021-12-14,19113726549,CVS,8,45256377,14000,cvs
2021-12-14,19106195571,CVS,8,39829840,15000,cvs
2021-12-14,19100372876,CVS,8,52277453,10000,cvs
2021-12-14,19099370719,CVS,8,15928890,10000,cvs
2021-12-14,19114493849,CVS,5,51249641,12000,cvs
2021-12-14,19093670678,CVS,5,32983630,62999,cvs
2021-12-14,19103661705,CVS,5,56606161,10001,cvs
2021-12-14,19107631292,CVS,15,41389748,9000,cvs
2021-12-14,19105714647,CVS,15,31799383,187000,cvs
2021-12-14,19113909315,CVS,15,56606161,131000,cvs
2021-12-14,19106562770,CVS,15,29893405,35000,cvs
2021-12-14,19106565013,Supermarket,29,47700373,15600,supermarket
2021-12-14,19111301781,Supermarket,9,39619396,19190,supermarket
2021-12-14,19111301349,Supermarket,9,39619396,136249,supermarket
2021-12-14,19098235697,Supermarket,9,55837457,44241,supermarket
2021-12-14,19104835473,Coffee chains and Milk tea,20,60787059,28209,Coffee chains and Milk tea
2021-12-14,19105210071,Marketplace,24,39474198,284470,marketplace
2021-12-14,19107629114,Marketplace,24,31831157,248430,marketplace
2021-12-14,19114368967,Marketplace,24,32982786,106000,marketplace
2021-12-14,19098234706,Marketplace,24,23809836,402900,marketplace
2021-12-14,19109568740,Marketplace,24,43876640,155583,marketplace
2021-12-14,19109451775,Marketplace,24,27786041,86900,marketplace
2021-12-14,19108527977,Marketplace,24,28057457,247000,marketplace
2021-12-14,19100523436,Marketplace,24,52491144,137600,marketplace
2021-12-14,19106401472,Marketplace,24,51313272,136510,marketplace
2021-12-14,19095048794,Marketplace,24,30484243,239400,marketplace
2021-12-14,19109997640,Marketplace,24,41464697,307620,marketplace
2021-12-14,19110784343,Marketplace,24,44851166,74720,marketplace
2021-12-14,19113981344,Marketplace,24,44712009,294900,marketplace
2021-12-14,19112880005,Marketplace,24,39176981,275400,marketplace
2021-12-14,19110990482,Marketplace,24,43876640,136020,marketplace
2021-12-14,19114145565,Marketplace,24,8396697,57000,marketplace
